sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-1.86;-9.51;-2.27;-4.41;-8.68;-1.17;5.49;-0.13;2.8;1.9;3.83;0.79;0.7;37.0;25.0;11.0;179.0;63.0;107.0;0.0;33.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;26029;2022-09-27 11:16:38:677
-1.86;-9.51;-2.27;-4.41;-8.68;-1.17;5.49;-0.13;2.8;0.95;2.26;-0.1;0.7;37.0;25.0;11.0;179.0;63.0;107.0;0.0;33.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;26078;2022-09-27 11:16:38:726
-7.27;-9.75;-1.08;-3.94;-8.92;-1.0;-0.78;0.56;3.09;0.95;2.26;-0.1;0.7;30.0;28.0;23.0;219.0;62.0;105.0;0.0;33.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;26124;2022-09-27 11:16:38:772
-7.27;-9.75;-1.08;-3.94;-8.92;-1.0;-0.78;0.56;3.09;0.81;1.18;0.09;0.7;30.0;28.0;23.0;219.0;62.0;105.0;0.0;33.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;26173;2022-09-27 11:16:38:821
-7.27;-9.75;-1.08;-3.94;-8.92;-1.0;-0.78;0.56;3.09;0.81;1.18;0.09;0.7;30.0;28.0;23.0;219.0;62.0;105.0;0.0;33.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;26221;2022-09-27 11:16:38:869
-0.18;-15.87;-2.14;-3.5;-9.14;-0.56;5.72;-4.02;0.56;0.81;1.18;0.09;0.7;30.0;28.0;23.0;219.0;62.0;105.0;0.0;36.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;26268;2022-09-27 11:16:38:916
-0.18;-15.87;-2.14;-3.5;-9.14;-0.56;5.72;-4.02;0.56;0.0;-0.25;-1.2;0.7;22.0;33.0;29.0;243.0;69.0;99.0;0.0;36.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;26316;2022-09-27 11:16:38:964
-0.18;-15.87;-2.14;-3.5;-9.14;-0.56;5.72;-4.02;0.56;0.0;-0.25;-1.2;0.7;22.0;33.0;29.0;243.0;69.0;99.0;0.0;36.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;26365;2022-09-27 11:16:39:013
-4.75;-12.27;2.43;-2.07;-9.56;-0.7;-0.82;2.1;-0.28;0.0;-0.25;-1.2;0.6;11.0;38.0;32.0;243.0;69.0;99.0;0.0;36.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;26413;2022-09-27 11:16:39:061
-4.75;-12.27;2.43;-2.07;-9.56;-0.7;-0.82;2.1;-0.28;1.14;1.71;-0.35;0.6;11.0;38.0;32.0;243.0;69.0;99.0;0.0;36.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;26460;2022-09-27 11:16:39:108
-0.97;-9.57;0.25;-2.07;-9.56;-0.7;-0.82;2.1;-0.28;1.14;1.71;-0.35;0.6;11.0;38.0;32.0;243.0;69.0;99.0;0.0;36.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;26508;2022-09-27 11:16:39:156
-0.97;-9.57;0.25;-1.65;-9.67;0.05;-0.15;0.15;0.22;1.14;1.71;-0.35;0.6;2.0;42.0;28.0;282.0;80.0;88.0;0.0;29.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;26557;2022-09-27 11:16:39:205
-0.51;-9.21;2.71;-1.65;-9.67;0.05;-0.15;0.15;0.22;0.72;1.33;-0.37;0.6;2.0;42.0;28.0;282.0;80.0;88.0;0.0;29.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;26605;2022-09-27 11:16:39:253
-0.51;-9.21;2.71;-1.51;-9.68;0.34;0.83;0.33;1.14;0.72;1.33;-0.37;0.6;2.0;42.0;28.0;282.0;80.0;88.0;0.0;29.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;26652;2022-09-27 11:16:39:300
-0.51;-9.21;2.71;-1.51;-9.68;0.34;0.83;0.33;1.14;0.72;1.33;-0.37;0.6;-5.0;45.0;22.0;309.0;81.0;77.0;0.0;29.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;26700;2022-09-27 11:16:39:348
-1.77;-8.96;-0.16;-1.51;-9.68;0.34;0.83;0.33;1.14;0.26;0.52;-0.6;0.6;-5.0;45.0;22.0;309.0;81.0;77.0;0.0;29.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;26748;2022-09-27 11:16:39:396
-1.77;-8.96;-0.16;-0.82;-9.69;1.28;-0.49;0.01;-1.86;0.26;0.52;-0.6;0.6;-7.0;44.0;19.0;309.0;81.0;77.0;0.0;29.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;26797;2022-09-27 11:16:39:445
-4.4;-9.79;1.51;-0.82;-9.69;1.28;-0.49;0.01;-1.86;-0.13;0.91;-0.1;0.6;-7.0;44.0;19.0;309.0;81.0;77.0;0.0;29.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;26845;2022-09-27 11:16:39:493
-4.4;-9.79;1.51;-0.82;-9.69;1.28;-0.49;0.01;-1.86;-0.13;0.91;-0.1;0.6;-7.0;44.0;19.0;309.0;81.0;77.0;0.0;32.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;26893;2022-09-27 11:16:39:541
-4.4;-9.79;1.51;-0.48;-9.73;1.13;-3.66;0.06;0.81;-0.13;0.91;-0.1;0.6;-7.0;44.0;19.0;309.0;81.0;77.0;0.0;32.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;26941;2022-09-27 11:16:39:589
-2.44;-9.77;-1.16;-0.48;-9.73;1.13;-3.66;0.06;0.81;-1.75;2.49;1.09;0.6;-7.0;41.0;23.0;355.0;83.0;23.0;0.0;32.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;26989;2022-09-27 11:16:39:637
-2.44;-9.77;-1.16;-1.35;-9.71;-0.35;-2.45;0.04;-1.95;-1.75;2.49;1.09;0.6;-7.0;41.0;23.0;355.0;83.0;23.0;0.0;32.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;27037;2022-09-27 11:16:39:685
-2.44;-9.77;-1.16;-1.35;-9.71;-0.35;-2.45;0.04;-1.95;-1.75;2.49;1.09;0.6;-7.0;41.0;23.0;355.0;83.0;23.0;0.0;32.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;27085;2022-09-27 11:16:39:733
-4.19;-12.56;9.68;-1.35;-9.71;-0.35;-2.45;0.04;-1.95;0.67;0.25;1.66;0.6;-6.0;36.0;28.0;278.0;82.0;105.0;0.0;32.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;27132;2022-09-27 11:16:39:780
-4.19;-12.56;9.68;-3.31;-8.95;-2.26;-1.25;-3.32;10.33;0.67;0.25;1.66;0.6;-6.0;36.0;28.0;278.0;82.0;105.0;0.0;32.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;27181;2022-09-27 11:16:39:829
-1.18;-8.87;4.92;-3.31;-8.95;-2.26;-1.25;-3.32;10.33;0.67;0.25;1.66;0.6;-6.0;36.0;28.0;278.0;82.0;105.0;0.0;37.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;27229;2022-09-27 11:16:39:877
-1.18;-8.87;4.92;-3.31;-8.95;-2.26;-1.25;-3.32;10.33;1.57;3.1;1.07;0.6;-6.0;36.0;28.0;278.0;82.0;105.0;0.0;37.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;27277;2022-09-27 11:16:39:925
-1.18;-8.87;4.92;-4.33;-8.61;-1.82;3.68;0.1;5.78;1.57;3.1;1.07;0.6;-5.0;43.0;21.0;298.0;66.0;124.0;0.0;37.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;27325;2022-09-27 11:16:39:973
-2.27;-9.4;-3.2;-4.33;-8.61;-1.82;3.68;0.1;5.78;1.57;3.1;1.07;0.6;-5.0;43.0;21.0;298.0;66.0;124.0;0.0;37.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;27373;2022-09-27 11:16:40:021
-2.27;-9.4;-3.2;-4.33;-8.61;-1.82;3.68;0.1;5.78;1.57;3.1;1.07;0.6;-5.0;43.0;21.0;298.0;66.0;124.0;0.0;37.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;27421;2022-09-27 11:16:40:069
-2.27;-9.4;-3.2;-4.29;-8.76;-1.06;2.35;-0.43;-1.78;0.87;0.85;-0.37;0.6;-5.0;43.0;21.0;298.0;66.0;124.0;0.0;37.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;27469;2022-09-27 11:16:40:117
-7.76;-10.64;-2.63;-4.29;-8.76;-1.06;2.35;-0.43;-1.78;0.87;0.85;-0.37;0.6;-7.0;49.0;7.0;342.0;63.0;104.0;0.0;37.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;27516;2022-09-27 11:16:40:164
-7.76;-10.64;-2.63;-4.29;-8.76;-1.06;2.35;-0.43;-1.78;0.87;0.85;-0.37;0.6;-7.0;49.0;7.0;342.0;63.0;104.0;0.0;38.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;27565;2022-09-27 11:16:40:213
2.52;-13.12;-3.29;-3.86;-9.01;-0.28;-2.75;-3.68;-0.81;0.35;0.92;-0.45;0.6;-7.0;49.0;7.0;342.0;63.0;104.0;0.0;38.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;27613;2022-09-27 11:16:40:261
2.52;-13.12;-3.29;-3.86;-9.01;-0.28;-2.75;-3.68;-0.81;0.35;0.92;-0.45;0.6;-7.0;49.0;7.0;342.0;63.0;104.0;0.0;38.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;27662;2022-09-27 11:16:40:310
-2.53;-10.45;-0.14;-2.53;-9.47;0.06;1.58;2.38;0.09;0.44;0.72;-0.9;0.6;-13.0;47.0;3.0;353.0;67.0;94.0;0.0;38.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;27709;2022-09-27 11:16:40:357
-2.53;-10.45;-0.14;-2.53;-9.47;0.06;1.58;2.38;0.09;0.44;0.72;-0.9;0.6;-13.0;47.0;3.0;353.0;67.0;94.0;0.0;38.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;27756;2022-09-27 11:16:40:404
-2.53;-10.45;-0.14;-2.53;-9.47;0.06;1.58;2.38;0.09;0.44;0.72;-0.9;0.6;-13.0;47.0;3.0;353.0;67.0;94.0;0.0;38.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;27805;2022-09-27 11:16:40:453
-1.25;-9.55;0.14;-1.86;-9.6;0.77;-0.1;0.31;1.12;0.77;-0.76;0.06;0.6;-13.0;47.0;3.0;353.0;67.0;94.0;0.0;38.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;27852;2022-09-27 11:16:40:500
-1.25;-9.55;0.14;-1.86;-9.6;0.77;-0.1;0.31;1.12;0.77;-0.76;0.06;0.7;-15.0;47.0;-7.0;31.0;78.0;67.0;0.0;35.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;27901;2022-09-27 11:16:40:549
-1.25;-9.55;0.14;-1.86;-9.6;0.77;-0.1;0.31;1.12;0.77;-0.76;0.06;0.7;-15.0;47.0;-7.0;31.0;78.0;67.0;0.0;35.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;27949;2022-09-27 11:16:40:597
-1.08;-9.55;-0.32;-1.86;-9.6;0.77;-0.1;0.31;1.12;0.47;-0.73;-0.5;0.7;-19.0;47.0;-7.0;31.0;78.0;67.0;0.0;35.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;27997;2022-09-27 11:16:40:645
-1.08;-9.55;-0.32;-1.51;-9.57;1.53;1.09;-0.12;0.03;0.47;-0.73;-0.5;0.7;-19.0;47.0;-7.0;31.0;78.0;67.0;0.0;35.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;28045;2022-09-27 11:16:40:693
-1.08;-9.55;-0.32;-1.51;-9.57;1.53;1.09;-0.12;0.03;0.47;-0.73;-0.5;0.7;-19.0;47.0;-7.0;31.0;78.0;67.0;0.0;35.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;28093;2022-09-27 11:16:40:741
-6.0;-10.16;1.93;-1.51;-9.57;1.53;1.09;-0.12;0.03;-0.2;0.15;-0.21;0.7;-19.0;47.0;-7.0;31.0;78.0;67.0;0.0;35.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;28140;2022-09-27 11:16:40:788
-6.0;-10.16;1.93;-0.83;-9.65;1.54;-3.68;0.49;-0.7;-0.2;0.15;-0.21;0.8;-19.0;45.0;-8.0;48.0;77.0;45.0;0.0;29.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;28189;2022-09-27 11:16:40:837
-4.23;-11.47;-4.89;-0.83;-9.65;1.54;-3.68;0.49;-0.7;-1.89;1.21;1.82;0.8;-19.0;45.0;-8.0;48.0;77.0;45.0;0.0;29.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;28237;2022-09-27 11:16:40:885
-4.23;-11.47;-4.89;-0.83;-9.65;1.54;-3.68;0.49;-0.7;-1.89;1.21;1.82;0.8;-19.0;45.0;-8.0;48.0;77.0;45.0;0.0;29.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;28284;2022-09-27 11:16:40:932
1.46;-14.93;3.35;-1.93;-9.59;0.63;-2.79;-1.13;-6.01;-1.89;1.21;1.82;0.8;-12.0;50.0;-3.0;45.0;80.0;29.0;0.0;29.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;28332;2022-09-27 11:16:40:980
1.46;-14.93;3.35;-1.93;-9.59;0.63;-2.79;-1.13;-6.01;-0.2;-0.67;1.21;0.8;-12.0;50.0;-3.0;45.0;80.0;29.0;0.0;29.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;28380;2022-09-27 11:16:41:028
1.46;-14.93;3.35;-1.93;-9.59;0.63;-2.79;-1.13;-6.01;-0.2;-0.67;1.21;0.8;0.0;50.0;7.0;45.0;80.0;29.0;0.0;29.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;28428;2022-09-27 11:16:41:076
-5.44;-7.32;-0.15;-4.41;-8.74;-0.56;4.85;-4.58;1.99;-0.2;-0.67;1.21;0.8;0.0;50.0;7.0;45.0;80.0;29.0;0.0;29.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;28477;2022-09-27 11:16:41:125
2.71;-4.66;0.49;-4.41;-8.74;-0.56;4.85;-4.58;1.99;0.01;1.02;-0.19;0.8;0.0;50.0;7.0;45.0;80.0;29.0;0.0;35.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;28525;2022-09-27 11:16:41:173
2.71;-4.66;0.49;-4.79;-8.37;-1.76;5.72;2.63;2.02;0.01;1.02;-0.19;0.9;1.0;50.0;8.0;339.0;63.0;97.0;0.0;35.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;28573;2022-09-27 11:16:41:221
2.71;-4.66;0.49;-4.79;-8.37;-1.76;5.72;2.63;2.02;0.01;1.02;-0.19;0.9;1.0;50.0;8.0;339.0;63.0;97.0;0.0;35.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;28620;2022-09-27 11:16:41:268
-2.89;-11.05;-0.72;-4.79;-8.37;-1.76;5.72;2.63;2.02;0.14;-2.26;-0.25;0.9;1.0;50.0;8.0;339.0;63.0;97.0;0.0;35.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;28669;2022-09-27 11:16:41:317
-2.89;-11.05;-0.72;-3.96;-8.94;-0.69;-1.98;-2.8;-0.85;0.14;-2.26;-0.25;0.9;-2.0;50.0;6.0;346.0;59.0;110.0;0.0;35.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;28717;2022-09-27 11:16:41:365
-4.76;-16.5;1.67;-3.96;-8.94;-0.69;-1.98;-2.8;-0.85;0.14;-2.26;-0.25;0.9;-2.0;50.0;6.0;346.0;59.0;110.0;0.0;35.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;28765;2022-09-27 11:16:41:413
-4.76;-16.5;1.67;-3.96;-8.94;-0.69;-1.98;-2.8;-0.85;0.14;-2.26;-0.25;0.9;-2.0;50.0;6.0;346.0;59.0;110.0;0.0;35.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;28813;2022-09-27 11:16:41:461
-0.55;-8.75;1.28;-3.71;-9.07;0.2;0.29;-5.77;0.98;0.51;-0.5;-0.35;0.9;-2.0;50.0;6.0;346.0;59.0;110.0;0.0;39.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;28861;2022-09-27 11:16:41:509
-0.55;-8.75;1.28;-3.71;-9.07;0.2;0.29;-5.77;0.98;0.51;-0.5;-0.35;0.9;-6.0;51.0;3.0;354.0;68.0;87.0;0.0;39.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;28909;2022-09-27 11:16:41:557
-0.55;-8.75;1.28;-3.71;-9.07;0.2;0.29;-5.77;0.98;0.51;-0.5;-0.35;0.7;-6.0;51.0;3.0;354.0;68.0;87.0;0.0;39.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;28957;2022-09-27 11:16:41:605
-1.67;-9.1;7.7;-2.86;-9.33;0.93;2.78;-0.62;-2.49;-0.52;0.99;-0.46;0.7;-6.0;51.0;3.0;354.0;68.0;87.0;0.0;39.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;29006;2022-09-27 11:16:41:654
-1.67;-9.1;7.7;-2.86;-9.33;0.93;2.78;-0.62;-2.49;-0.52;0.99;-0.46;0.7;-6.0;51.0;3.0;354.0;68.0;87.0;0.0;39.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;29053;2022-09-27 11:16:41:701
-1.67;-9.1;7.7;-2.86;-9.33;0.93;2.78;-0.62;-2.49;-0.52;0.99;-0.46;0.7;-8.0;50.0;3.0;359.0;72.0;72.0;0.0;39.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;29100;2022-09-27 11:16:41:748
-1.58;-9.69;0.17;-2.36;-9.29;2.08;-0.54;0.46;-1.22;0.04;-2.75;0.19;0.7;-8.0;50.0;3.0;359.0;72.0;72.0;0.0;39.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;29149;2022-09-27 11:16:41:797
-1.58;-9.69;0.17;-2.36;-9.29;2.08;-0.54;0.46;-1.22;0.04;-2.75;0.19;0.7;-8.0;50.0;3.0;359.0;72.0;72.0;0.0;38.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;29197;2022-09-27 11:16:41:845
-3.05;-8.8;0.83;-2.36;-9.29;2.08;-0.54;0.46;-1.22;-0.02;-1.32;-0.39;0.7;-8.0;50.0;3.0;359.0;72.0;72.0;0.0;38.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;29246;2022-09-27 11:16:41:894
-3.05;-8.8;0.83;-1.75;-9.37;2.32;-0.88;0.49;-0.94;-0.02;-1.32;-0.39;0.7;-8.0;50.0;3.0;359.0;72.0;72.0;0.0;38.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;29293;2022-09-27 11:16:41:941
-3.75;-10.22;1.32;-1.75;-9.37;2.32;-0.88;0.49;-0.94;-0.02;-1.32;-0.39;0.7;-8.0;50.0;5.0;8.0;73.0;37.0;0.0;38.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;29341;2022-09-27 11:16:41:989
-3.75;-10.22;1.32;-1.75;-9.37;2.32;-0.88;0.49;-0.94;-0.19;-1.43;0.17;0.7;-8.0;50.0;5.0;8.0;73.0;37.0;0.0;38.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;29389;2022-09-27 11:16:42:037
-6.2;-9.51;-3.33;-1.2;-9.44;2.37;-2.21;-0.95;-1.18;-0.19;-1.43;0.17;0.7;-8.0;50.0;5.0;8.0;73.0;37.0;0.0;38.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;29436;2022-09-27 11:16:42:084
-6.2;-9.51;-3.33;-1.2;-9.44;2.37;-2.21;-0.95;-1.18;-0.19;-1.43;0.17;0.7;-8.0;50.0;5.0;8.0;73.0;37.0;0.0;38.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;29485;2022-09-27 11:16:42:133
2.09;-13.03;3.91;-1.2;-9.44;2.37;-2.21;-0.95;-1.18;-2.78;-2.74;2.21;0.7;-4.0;49.0;12.0;356.0;74.0;27.0;0.0;43.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;29533;2022-09-27 11:16:42:181
2.09;-13.03;3.91;-2.68;-9.41;0.68;1.51;-3.42;-3.28;-2.78;-2.74;2.21;0.7;-4.0;49.0;12.0;356.0;74.0;27.0;0.0;43.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;29581;2022-09-27 11:16:42:229
2.09;-13.03;3.91;-2.68;-9.41;0.68;1.51;-3.42;-3.28;-2.78;-2.74;2.21;0.7;-4.0;49.0;12.0;356.0;74.0;27.0;0.0;43.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;29628;2022-09-27 11:16:42:276
-6.88;-8.41;1.25;-2.68;-9.41;0.68;1.51;-3.42;-3.28;-0.77;0.13;1.05;0.7;-4.0;49.0;12.0;356.0;74.0;27.0;0.0;43.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;29678;2022-09-27 11:16:42:326
2.48;-5.15;0.49;-4.24;-8.84;0.01;-0.62;0.1;0.87;-0.77;0.13;1.05;0.7;17.0;40.0;23.0;272.0;74.0;76.0;0.0;43.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;29725;2022-09-27 11:16:42:373
2.48;-5.15;0.49;-4.24;-8.84;0.01;-0.62;0.1;0.87;-0.77;0.13;1.05;1.0;17.0;40.0;23.0;272.0;74.0;76.0;0.0;43.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;29773;2022-09-27 11:16:42:421
2.48;-5.15;0.49;-4.24;-8.84;0.01;-0.62;0.1;0.87;0.06;-0.27;-0.32;1.0;17.0;40.0;23.0;272.0;74.0;76.0;0.0;34.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;29821;2022-09-27 11:16:42:469
-1.32;-6.39;0.49;-4.54;-8.61;-1.17;6.09;3.14;2.02;0.06;-0.27;-0.32;1.0;17.0;40.0;23.0;272.0;74.0;76.0;0.0;34.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;29868;2022-09-27 11:16:42:516
-1.32;-6.39;0.49;-4.54;-8.61;-1.17;6.09;3.14;2.02;0.07;0.75;-0.28;1.0;16.0;42.0;25.0;273.0;61.0;104.0;0.0;34.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;29917;2022-09-27 11:16:42:565
-1.32;-6.39;0.49;-4.54;-8.61;-1.17;6.09;3.14;2.02;0.07;0.75;-0.28;1.0;16.0;42.0;25.0;273.0;61.0;104.0;0.0;34.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;29965;2022-09-27 11:16:42:613
-2.16;-10.98;1.69;-3.95;-8.95;-0.71;-8.14;-2.34;-3.75;0.07;0.75;-0.28;0.7;16.0;42.0;25.0;273.0;61.0;104.0;0.0;34.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;30012;2022-09-27 11:16:42:660
-2.16;-10.98;1.69;-3.95;-8.95;-0.71;-8.14;-2.34;-3.75;0.13;-0.11;-0.68;0.7;16.0;42.0;25.0;273.0;61.0;104.0;0.0;34.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;30060;2022-09-27 11:16:42:708
1.38;-6.74;0.19;-3.33;-9.22;-0.2;2.48;-2.17;-2.05;0.13;-0.11;-0.68;0.7;13.0;42.0;23.0;275.0;66.0;100.0;0.0;34.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;30109;2022-09-27 11:16:42:757
1.38;-6.74;0.19;-3.33;-9.22;-0.2;2.48;-2.17;-2.05;0.13;-0.11;-0.68;0.7;13.0;42.0;23.0;275.0;66.0;100.0;0.0;42.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;30157;2022-09-27 11:16:42:805
1.38;-6.74;0.19;-3.33;-9.22;-0.2;2.48;-2.17;-2.05;0.13;-0.11;-0.68;0.6;13.0;42.0;23.0;275.0;66.0;100.0;0.0;42.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;30205;2022-09-27 11:16:42:853
-4.09;-8.15;2.29;-2.29;-9.54;-0.02;-0.44;-1.44;2.71;0.48;0.82;-0.68;0.6;13.0;42.0;23.0;275.0;66.0;100.0;0.0;42.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;30253;2022-09-27 11:16:42:901
-4.09;-8.15;2.29;-2.29;-9.54;-0.02;-0.44;-1.44;2.71;0.48;0.82;-0.68;0.6;12.0;46.0;20.0;267.0;77.0;91.0;0.0;42.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;30306;2022-09-27 11:16:42:954
-4.09;-8.15;2.29;-2.29;-9.54;-0.02;-0.44;-1.44;2.71;0.48;0.82;-0.68;0.6;12.0;46.0;20.0;267.0;77.0;91.0;0.0;42.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;30348;2022-09-27 11:16:42:996
-1.31;-9.68;1.48;-2.02;-9.55;0.9;0.41;0.28;-2.21;-0.08;-0.38;-0.15;0.6;12.0;46.0;20.0;267.0;77.0;91.0;0.0;42.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;30396;2022-09-27 11:16:43:044
-1.31;-9.68;1.48;-2.02;-9.55;0.9;0.41;0.28;-2.21;-0.08;-0.38;-0.15;0.6;12.0;46.0;20.0;267.0;77.0;91.0;0.0;42.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;30445;2022-09-27 11:16:43:093
-2.9;-8.76;-2.95;-2.02;-9.55;0.9;0.41;0.28;-2.21;-0.08;-0.38;-0.15;0.6;12.0;46.0;20.0;267.0;77.0;91.0;0.0;33.1;47.479;8.211;403.0;NaN;;24.331;;0 / 4;30493;2022-09-27 11:16:43:141
-2.9;-8.76;-2.95;-1.22;-9.64;1.34;-1.77;0.83;-0.5;-0.08;-0.38;-0.15;0.6;9.0;49.0;16.0;297.0;77.0;66.0;0.0;33.1;47.479;8.211;403.0;NaN;;24.331;;0 / 4;30541;2022-09-27 11:16:43:189
-4.24;-10.1;2.02;-1.22;-9.64;1.34;-1.77;0.83;-0.5;-0.38;0.58;-0.36;0.6;9.0;49.0;16.0;297.0;77.0;66.0;0.0;33.1;47.479;8.211;403.0;NaN;;24.331;;0 / 4;30589;2022-09-27 11:16:43:237
-4.24;-10.1;2.02;-1.22;-9.64;1.34;-1.77;0.83;-0.5;-0.38;0.58;-0.36;0.6;9.0;49.0;16.0;297.0;77.0;66.0;0.0;33.1;47.479;8.211;403.0;NaN;;24.331;;0 / 4;30636;2022-09-27 11:16:43:284
